Model,Concept,MP Index,Chunk ID,Score
MiniLM,climate governance,4,1773,0.5267525315284729
MiniLM,climate governance,10,2604,0.5095353722572327
MiniLM,climate governance,4,1775,0.500679075717926
MiniLM,climate index,4,1769,0.46780961751937866
MiniLM,climate index,4,1767,0.4506405293941498
MiniLM,climate index,4,1768,0.446357399225235
MiniLM,climate index,4,1824,0.41306713223457336
MiniLM,climate index,5,2059,0.40190234780311584
MiniLM,climate indicator,4,1774,0.5080981254577637
MiniLM,climate indicator,3,1659,0.47129037976264954
MiniLM,climate indicator,10,2605,0.46135804057121277
MiniLM,climate indicator,5,2077,0.4570384919643402
MiniLM,climate indicator,0,590,0.44956517219543457
MiniLM,climate information,4,1774,0.5682222247123718
MiniLM,climate information,4,1813,0.4848484992980957
MiniLM,climate information,4,1700,0.4789992868900299
MiniLM,climate information,4,1773,0.47829484939575195
MiniLM,climate information,4,1707,0.47780466079711914
MiniLM,climate justice,4,1707,0.5015314221382141
MiniLM,climate justice,4,1774,0.50086909532547
MiniLM,climate justice,4,1773,0.45107901096343994
MiniLM,climate justice,10,2604,0.4482448697090149
MiniLM,climate justice,4,1854,0.44158318638801575
MiniLM,climate literacy,4,1774,0.5992382764816284
MiniLM,climate literacy,4,1773,0.46952930092811584
MiniLM,climate literacy,4,1815,0.4567967653274536
MiniLM,climate literacy,4,1775,0.44895750284194946
MiniLM,climate literacy,0,590,0.4395478665828705
MiniLM,climate metrics,4,1774,0.4533218443393707
MiniLM,climate metrics,4,1772,0.4480251967906952
MiniLM,climate metrics,4,1775,0.4424777328968048
MiniLM,climate metrics,4,1767,0.4424205720424652
MiniLM,climate metrics,4,1700,0.43473902344703674
MiniLM,climate projection,5,2077,0.4687260389328003
MiniLM,climate projection,4,1774,0.4223310947418213
MiniLM,climate projection,5,2058,0.40461844205856323
MiniLM,climate projection,0,590,0.40013718605041504
MiniLM,climate refugium,4,1774,0.4083102345466614
MiniLM,climate resilient development,4,1813,0.5525575876235962
MiniLM,climate resilient development,4,1707,0.5377893447875977
MiniLM,climate resilient development,4,1774,0.5322648882865906
MiniLM,climate resilient development,4,1815,0.5313804149627686
MiniLM,climate resilient development,4,1773,0.5227663516998291
MiniLM,climate resilient development pathways,4,1774,0.5884827971458435
MiniLM,climate resilient development pathways,4,1854,0.5531256794929504
MiniLM,climate resilient development pathways,4,1815,0.5523684024810791
MiniLM,climate resilient development pathways,4,1773,0.5496721267700195
MiniLM,climate resilient development pathways,4,1707,0.5419875979423523
MiniLM,climate-resilient pathways,4,1774,0.5980785489082336
MiniLM,climate-resilient pathways,4,1707,0.5646932125091553
MiniLM,climate-resilient pathways,4,1813,0.5429183840751648
MiniLM,climate-resilient pathways,4,1773,0.5019276142120361
MiniLM,climate-resilient pathways,4,1815,0.4916136860847473
MiniLM,climate response,4,1774,0.45632728934288025
MiniLM,climate response,4,1813,0.4371872842311859
MiniLM,climate response,4,1707,0.4057850241661072
MiniLM,climate response,4,1815,0.40158528089523315
MiniLM,climate sensitivity,4,1774,0.4775097370147705
MiniLM,climate sensitivity,4,1772,0.4626655876636505
MiniLM,climate sensitivity,5,2059,0.43373823165893555
MiniLM,climate sensitivity,4,1700,0.43169882893562317
MiniLM,climate sensitivity,4,1773,0.4306023418903351
MiniLM,climate services,4,1775,0.4713437855243683
MiniLM,climate services,4,1774,0.46302682161331177
MiniLM,climate services,5,2077,0.44181039929389954
MiniLM,climate services,4,1707,0.43850308656692505
MiniLM,climate services,4,1813,0.4286665618419647
MiniLM,climate-smart agriculture,7,2243,0.42666223645210266
MiniLM,climate-smart agriculture,7,2242,0.4251668155193329
MiniLM,climate-smart agriculture,4,1774,0.4189983606338501
MiniLM,climate-smart agriculture,0,583,0.41342076659202576
MiniLM,climate threshold,4,1815,0.46124106645584106
MiniLM,climate threshold,4,1774,0.45948898792266846
MiniLM,climate threshold,3,1659,0.4500967860221863
MiniLM,climate threshold,0,590,0.4470660090446472
MiniLM,climate threshold,4,1769,0.43594110012054443
MiniLM,climatic driver,0,590,0.42070528864860535
MiniLM,climatic driver,4,1774,0.4098810851573944
MiniLM,climatic driver,5,2077,0.4075421690940857
MiniLM,climatic impact-driver,0,244,0.4982646107673645
MiniLM,climatic impact-driver,0,590,0.46540847420692444
MiniLM,climatic impact-driver,4,1774,0.45605045557022095
MiniLM,climatic impact-driver,5,2077,0.4536624550819397
MiniLM,climatic impact-driver,5,2059,0.45028144121170044
MiniLM,coast,4,1814,0.5510061979293823
MiniLM,coast,4,1768,0.4612652361392975
MiniLM,coast,4,1771,0.4546017348766327
MiniLM,coast,4,1821,0.43545565009117126
MiniLM,coast,4,1772,0.41592901945114136
MiniLM,coastal erosion,4,1814,0.5061463713645935
MiniLM,compatible emissions,4,1775,0.4484528601169586
MiniLM,compatible emissions,4,1772,0.40928271412849426
MiniLM,compound risks,5,2093,0.46426236629486084
MiniLM,compound risks,5,2091,0.4294339716434479
MiniLM,compound risks,0,722,0.4265769422054291
MiniLM,compound risks,5,2092,0.4222642779350281
MiniLM,compound risks,5,2090,0.4139600098133087
MiniLM,compound weather/climate events,2,1109,0.4908512830734253
MiniLM,compound weather/climate events,2,1101,0.4855472445487976
MiniLM,compound weather/climate events,5,2093,0.47889629006385803
MiniLM,compound weather/climate events,0,722,0.47230666875839233
MiniLM,compound weather/climate events,0,245,0.45318543910980225
MiniLM,Conference of the Parties,0,22,0.48161980509757996
MiniLM,Conference of the Parties,4,1742,0.4328352212905884
MiniLM,Conference of the Parties,4,1724,0.43143779039382935
MiniLM,Conference of the Parties,0,211,0.41837215423583984
MiniLM,Conference of the Parties,0,399,0.41736048460006714
MiniLM,conservation agriculture,0,583,0.5544980764389038
MiniLM,conservation agriculture,0,701,0.5015383958816528
MiniLM,conservation agriculture,1,956,0.49418148398399353
MiniLM,conservation agriculture,1,811,0.4914836883544922
MiniLM,conservation agriculture,0,437,0.4911257326602936
MiniLM,constant emissions commitment,4,1774,0.41223281621932983
MiniLM,coping capacity,0,259,0.4427843987941742
MiniLM,cost–benefit analysis,4,1774,0.4812188744544983
MiniLM,cost–benefit analysis,4,1707,0.4637235105037689
MiniLM,cost–benefit analysis,3,1440,0.4474172294139862
MiniLM,cost–benefit analysis,4,1760,0.44517335295677185
MiniLM,cost–benefit analysis,4,1775,0.4385131299495697
MiniLM,cost-effectiveness analysis,4,1707,0.5306729078292847
MiniLM,cost-effectiveness analysis,3,1440,0.48256558179855347
MiniLM,cost-effectiveness analysis,4,1774,0.4692445397377014
MiniLM,cost-effectiveness analysis,4,1815,0.4680512845516205
MiniLM,cost-effectiveness analysis,4,1772,0.45894888043403625
MiniLM,Coupled Model Intercomparison Project,4,1767,0.41401275992393494
MiniLM,Coupled Model Intercomparison Project,4,1707,0.4086775779724121
MiniLM,Coupled Model Intercomparison Project,4,1774,0.40246912837028503
MiniLM,Coupled Model Intercomparison Project,4,1700,0.4013334810733795
MiniLM,cultural impacts,0,234,0.5656981468200684
MiniLM,cultural impacts,0,567,0.5483810305595398
MiniLM,cultural impacts,0,30,0.5368340611457825
MiniLM,cultural impacts,0,16,0.5300167798995972
MiniLM,cultural impacts,4,1794,0.5281859040260315
MiniLM,Dansgaard-Oeschger events,4,1769,0.44186288118362427
MiniLM,Dansgaard-Oeschger events,4,1768,0.42577818036079407
MiniLM,Dansgaard-Oeschger events,4,1772,0.41939041018486023
MiniLM,Dansgaard-Oeschger events,4,1684,0.41736677289009094
MiniLM,Dansgaard-Oeschger events,4,1685,0.41403698921203613
MiniLM,decadal prediction,4,1815,0.4043511748313904
MiniLM,decarbonisation,5,2079,0.4751187860965729
MiniLM,decarbonisation,4,1773,0.45711004734039307
MiniLM,decarbonisation,4,1774,0.42823344469070435
MiniLM,decarbonisation,4,1775,0.4225623607635498
MiniLM,deforestation,1,812,0.4963640570640564
MiniLM,deforestation,0,586,0.4290994107723236
MiniLM,deforestation,0,430,0.42490336298942566
MiniLM,deforestation,3,1664,0.4235436022281647
MiniLM,deforestation,4,1774,0.42229512333869934
MiniLM,deliberate transformations,0,501,0.49050372838974
MiniLM,deliberate transformations,0,684,0.43309444189071655
MiniLM,deliberate transformations,0,423,0.42450517416000366
MiniLM,deliberate transformations,0,389,0.41835618019104004
MiniLM,deliberate transformations,0,234,0.41161853075027466
MiniLM,deliberative governance,0,22,0.4271111488342285
MiniLM,deliberative governance,0,208,0.4222799837589264
MiniLM,deliberative governance,0,412,0.4106661379337311
MiniLM,demand-side measures,5,2077,0.43435138463974
MiniLM,desertification,3,1664,0.45359912514686584
MiniLM,detection,5,2143,0.42699292302131653
MiniLM,detection,0,281,0.41691854596138
MiniLM,developed/developing countries,9,2518,0.40569934248924255
MiniLM,developed/developing countries,0,642,0.40365296602249146
MiniLM,dimensions of integration,4,1774,0.5461872220039368
MiniLM,dimensions of integration,4,1707,0.5029630661010742
MiniLM,dimensions of integration,4,1813,0.48838233947753906
MiniLM,dimensions of integration,4,1773,0.4837858974933624
MiniLM,dimensions of integration,4,1815,0.4808063805103302
MiniLM,direct emissions,0,452,0.40539759397506714
MiniLM,disaster,5,2090,0.5878546237945557
MiniLM,disaster,2,1101,0.49799591302871704
